Time [s],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K]
2.2100000400,298.0484010000,298.0574950000,298.0353700000,297.9127810000,295.9415280000
2.2109999700,298.0524290000,298.0615840000,298.0394290000,297.9167790000,295.9439390000
2.2119998900,298.0564880000,298.0656430000,298.0434880000,297.9207460000,295.9463500000
2.2130000600,298.0605160000,298.0697020000,298.0475460000,297.9247440000,295.9487610000
2.2139999900,298.0645750000,298.0737300000,298.0516050000,297.9287110000,295.9511720000
2.2149999100,298.0686340000,298.0777890000,298.0556640000,297.9326780000,295.9535830000
2.2160000800,298.0726620000,298.0818480000,298.0597230000,297.9366760000,295.9559940000
2.2170000100,298.0767210000,298.0859070000,298.0637820000,297.9406740000,295.9584050000
2.2179999400,298.0807500000,298.0899660000,298.0678410000,297.9446410000,295.9608150000
2.2190001000,298.0848080000,298.0940250000,298.0718690000,297.9486080000,295.9632260000
2.2200000300,298.0888370000,298.0980830000,298.0759280000,297.9526060000,295.9656370000
2.2209999600,298.0928650000,298.1021420000,298.0799870000,297.9565730000,295.9680480000
2.2219998800,298.0969240000,298.1061710000,298.0840450000,297.9605410000,295.9704590000
2.2230000500,298.1009830000,298.1102290000,298.0881040000,297.9645390000,295.9728700000
2.2239999800,298.1050110000,298.1142880000,298.0921630000,297.9685060000,295.9752500000
2.2249999000,298.1090390000,298.1183470000,298.0961910000,297.9725040000,295.9776610000
2.2260000700,298.1130980000,298.1223750000,298.1002500000,297.9764710000,295.9800720000
2.2270000000,298.1171260000,298.1264340000,298.1043090000,297.9804380000,295.9824830000
2.2279999300,298.1211550000,298.1304930000,298.1083680000,297.9844060000,295.9848940000
2.2290000900,298.1252140000,298.1345520000,298.1123960000,297.9884030000,295.9873050000
2.2300000200,298.1292420000,298.1386110000,298.1164550000,297.9923710000,295.9896850000
2.2309999500,298.1333010000,298.1426390000,298.1205140000,297.9963380000,295.9920960000
2.2320001100,298.1373290000,298.1466980000,298.1245420000,298.0003050000,295.9945070000
2.2330000400,298.1413570000,298.1507260000,298.1286010000,298.0043030000,295.9969180000
2.2339999700,298.1454160000,298.1547850000,298.1326600000,298.0082700000,295.9993290000
2.2349999000,298.1494450000,298.1588440000,298.1366880000,298.0122380000,296.0017400000
2.2360000600,298.1534730000,298.1629030000,298.1407470000,298.0162050000,296.0041200000
2.2369999900,298.1575320000,298.1669310000,298.1447750000,298.0202030000,296.0065310000
2.2379999200,298.1615600000,298.1709900000,298.1488340000,298.0241700000,296.0089420000
2.2390000800,298.1655880000,298.1750180000,298.1528930000,298.0281370000,296.0113530000
2.2400000100,298.1696170000,298.1790770000,298.1569210000,298.0321040000,296.0137630000
2.2409999400,298.1736450000,298.1831050000,298.1609800000,298.0360720000,296.0161740000
2.2420001000,298.1777040000,298.1871640000,298.1650390000,298.0400390000,296.0185550000
2.2430000300,298.1817320000,298.1912230000,298.1690670000,298.0440060000,296.0209660000
2.2439999600,298.1857600000,298.1952510000,298.1730960000,298.0480040000,296.0233460000
2.2449998900,298.1897890000,298.1993100000,298.1771550000,298.0519710000,296.0257570000
2.2460000500,298.1938170000,298.2033390000,298.1812130000,298.0559390000,296.0281680000
2.2469999800,298.1978450000,298.2073970000,298.1852420000,298.0599060000,296.0305790000
2.2479999100,298.2019040000,298.2114260000,298.1893010000,298.0638730000,296.0329590000
2.2490000700,298.2059330000,298.2154850000,298.1933290000,298.0678410000,296.0353700000
2.2500000000,298.2099610000,298.2195130000,298.1973570000,298.0718080000,296.0377810000
2.2509999300,298.2139890000,298.2235720000,298.2014160000,298.0757750000,296.0401920000
2.2520000900,298.2180180000,298.2276000000,298.2054750000,298.0797420000,296.0425720000
2.2530000200,298.2220460000,298.2316280000,298.2095030000,298.0837100000,296.0449830000
2.2539999500,298.2260740000,298.2356870000,298.2135310000,298.0876770000,296.0473940000
2.2550001100,298.2301030000,298.2397160000,298.2175900000,298.0916440000,296.0497740000
2.2560000400,298.2341310000,298.2437740000,298.2216190000,298.0956120000,296.0521850000
2.2569999700,298.2381590000,298.2478030000,298.2256470000,298.0995790000,296.0545650000
2.2579999000,298.2421880000,298.2518620000,298.2297060000,298.1035160000,296.0569760000
2.2590000600,298.2462160000,298.2558900000,298.2337340000,298.1075130000,296.0593870000
2.2599999900,298.2502440000,298.2599180000,298.2377620000,298.1114500000,296.0617680000
2.2609999200,298.2542720000,298.2639470000,298.2418210000,298.1154170000,296.0641780000
2.2620000800,298.2583010000,298.2680050000,298.2458500000,298.1193850000,296.0665890000
2.2630000100,298.2623290000,298.2720340000,298.2498780000,298.1233520000,296.0689700000
2.2639999400,298.2663570000,298.2760620000,298.2539060000,298.1273190000,296.0713810000
2.2650001000,298.2703860000,298.2801210000,298.2579650000,298.1312870000,296.0737920000
2.2660000300,298.2744140000,298.2841490000,298.2619930000,298.1352540000,296.0761720000
2.2669999600,298.2784420000,298.2881770000,298.2660220000,298.1391910000,296.0785830000
2.2679998900,298.2824400000,298.2922060000,298.2700500000,298.1431580000,296.0809630000
2.2690000500,298.2864690000,298.2962650000,298.2741090000,298.1471250000,296.0833740000
2.2699999800,298.2904970000,298.3002930000,298.2781370000,298.1510930000,296.0857850000
2.2709999100,298.2945250000,298.3043210000,298.2821660000,298.1550290000,296.0881650000
2.2720000700,298.2985530000,298.3083500000,298.2861940000,298.1589970000,296.0905460000
2.2730000000,298.3025820000,298.3123780000,298.2902220000,298.1629640000,296.0929570000
2.2739999300,298.3065800000,298.3164060000,298.2942810000,298.1669310000,296.0953670000
2.2750001000,298.3106080000,298.3204650000,298.2983090000,298.1708680000,296.0977480000
2.2760000200,298.3146360000,298.3244930000,298.3023380000,298.1748350000,296.1001590000
2.2769999500,298.3186650000,298.3285220000,298.3063660000,298.1788020000,296.1025390000
2.2780001200,298.3226620000,298.3325500000,298.3103940000,298.1827390000,296.1049500000
2.2790000400,298.3266910000,298.3365780000,298.3144230000,298.1867070000,296.1073300000
2.2799999700,298.3307190000,298.3406070000,298.3184510000,298.1906740000,296.1097410000
2.2809999000,298.3347170000,298.3446350000,298.3224790000,298.1946110000,296.1121220000
2.2820000600,298.3387450000,298.3486630000,298.3265080000,298.1985780000,296.1145320000
2.2829999900,298.3427730000,298.3526920000,298.3305360000,298.2025450000,296.1169130000
2.2839999200,298.3468020000,298.3567200000,298.3345640000,298.2064820000,296.1193240000
2.2850000900,298.3508000000,298.3607480000,298.3385930000,298.2104490000,296.1217040000
2.2860000100,298.3548280000,298.3647770000,298.3426210000,298.2143860000,296.1241150000
2.2869999400,298.3588260000,298.3688050000,298.3466490000,298.2183530000,296.1264950000
2.2880001100,298.3628540000,298.3728330000,298.3506770000,298.2222900000,296.1288760000
2.2890000300,298.3668820000,298.3768620000,298.3547060000,298.2262570000,296.1312870000
2.2899999600,298.3708800000,298.3808900000,298.3587340000,298.2301940000,296.1336670000
2.2909998900,298.3749080000,298.3849180000,298.3627620000,298.2341610000,296.1360780000
2.2920000600,298.3789060000,298.3889470000,298.3667910000,298.2380980000,296.1384580000
2.2929999800,298.3829350000,298.3929750000,298.3708190000,298.2420650000,296.1408390000
2.2939999100,298.3869630000,298.3970030000,298.3748170000,298.2460020000,296.1432500000
2.2950000800,298.3909610000,298.4010310000,298.3788450000,298.2499690000,296.1456300000
2.2960000000,298.3949890000,298.4050290000,298.3828740000,298.2539060000,296.1480410000
2.2969999300,298.3989870000,298.4090580000,298.3869020000,298.2578740000,296.1504210000
2.2980001000,298.4030150000,298.4130860000,298.3909300000,298.2618100000,296.1528020000
2.2990000200,298.4070130000,298.4171140000,298.3949580000,298.2657470000,296.1552120000
2.2999999500,298.4110410000,298.4211430000,298.3989560000,298.2697140000,296.1575930000
2.3010001200,298.4150390000,298.4251710000,298.4029850000,298.2736510000,296.1599730000
2.3020000500,298.4190370000,298.4291690000,298.4070130000,298.2775880000,296.1623840000
2.3029999700,298.4230650000,298.4331970000,298.4110410000,298.2815550000,296.1647640000
2.3039999000,298.4270630000,298.4372250000,298.4150390000,298.2854920000,296.1671450000
2.3050000700,298.4310910000,298.4412540000,298.4190670000,298.2894290000,296.1695250000
2.3059999900,298.4350890000,298.4452510000,298.4230960000,298.2933650000,296.1719360000
2.3069999200,298.4390870000,298.4492800000,298.4271240000,298.2973330000,296.1743160000
2.3080000900,298.4431150000,298.4533080000,298.4311220000,298.3012700000,296.1766970000
2.3090000200,298.4471130000,298.4573060000,298.4351500000,298.3052060000,296.1791080000
2.3099999400,298.4511110000,298.4613340000,298.4391780000,298.3091740000,296.1814880000
2.3110001100,298.4551390000,298.4653630000,298.4431760000,298.3131100000,296.1838680000
2.3120000400,298.4591370000,298.4693910000,298.4472050000,298.3170470000,296.1862790000
2.3129999600,298.4631350000,298.4733890000,298.4512330000,298.3209840000,296.1886600000
2.3139998900,298.4671630000,298.4774170000,298.4552310000,298.3249210000,296.1910400000
2.3150000600,298.4711610000,298.4814150000,298.4592590000,298.3288570000,296.1934200000
2.3159999800,298.4751590000,298.4854430000,298.4632570000,298.3328250000,296.1958310000
2.3169999100,298.4791560000,298.4894710000,298.4672850000,298.3367610000,296.1982120000
2.3180000800,298.4831850000,298.4934690000,298.4713130000,298.3406980000,296.2005920000
2.3190000100,298.4871830000,298.4974980000,298.4753110000,298.3446350000,296.2029720000
2.3199999300,298.4911800000,298.5014950000,298.4793400000,298.3485720000,296.2053530000
2.3210001000,298.4951780000,298.5055240000,298.4833370000,298.3525090000,296.2077640000
2.3220000300,298.4991760000,298.5095210000,298.4873350000,298.3564450000,296.2101440000
2.3229999500,298.5032040000,298.5135500000,298.4913640000,298.3604130000,296.2125240000
2.3239998800,298.5072020000,298.5175480000,298.4953920000,298.3643490000,296.2149050000
2.3250000500,298.5112000000,298.5215760000,298.4993900000,298.3682560000,296.2172850000
2.3259999800,298.5151980000,298.5255740000,298.5033870000,298.3722230000,296.2196660000
2.3269999000,298.5191960000,298.5296020000,298.5074160000,298.3761600000,296.2220460000
2.3280000700,298.5231930000,298.5336000000,298.5114440000,298.3800960000,296.2244570000
2.3290000000,298.5271910000,298.5376280000,298.5154420000,298.3840330000,296.2268370000
2.3299999200,298.5311890000,298.5416260000,298.5194400000,298.3879700000,296.2292180000
2.3310000900,298.5351870000,298.5456540000,298.5234680000,298.3919070000,296.2315980000
2.3320000200,298.5391850000,298.5496520000,298.5274660000,298.3958440000,296.2339780000
2.3329999400,298.5431820000,298.5536500000,298.5314940000,298.3997800000,296.2363590000
2.3340001100,298.5471800000,298.5576780000,298.5354920000,298.4036870000,296.2387390000
2.3350000400,298.5511780000,298.5616760000,298.5394900000,298.4076540000,296.2411500000
2.3359999700,298.5551760000,298.5657040000,298.5434880000,298.4115600000,296.2435300000
2.3369998900,298.5592040000,298.5697020000,298.5475160000,298.4154970000,296.2459110000
2.3380000600,298.5632020000,298.5737000000,298.5515140000,298.4194340000,296.2482910000
2.3389999900,298.5671690000,298.5776980000,298.5555420000,298.4233700000,296.2506710000
2.3399999100,298.5711670000,298.5817260000,298.5595400000,298.4273070000,296.2530520000
2.3410000800,298.5751650000,298.5857240000,298.5635380000,298.4312440000,296.2554320000
2.3420000100,298.5791630000,298.5897220000,298.5675350000,298.4351810000,296.2578130000
2.3429999400,298.5831600000,298.5937500000,298.5715640000,298.4390870000,296.2601930000
2.3440001000,298.5871580000,298.5977480000,298.5755620000,298.4430540000,296.2625730000
2.3450000300,298.5911560000,298.6017460000,298.5795590000,298.4469600000,296.2649540000
2.3459999600,298.5951540000,298.6057740000,298.5835570000,298.4508970000,296.2673340000
2.3469998800,298.5991520000,298.6097720000,298.5875550000,298.4548340000,296.2697140000
2.3480000500,298.6031490000,298.6137700000,298.5915830000,298.4587710000,296.2720950000
2.3489999800,298.6071170000,298.6177670000,298.5955810000,298.4626770000,296.2744750000
2.3499999000,298.6111150000,298.6217650000,298.5995790000,298.4666140000,296.2768550000
2.3510000700,298.6151120000,298.6257630000,298.6035770000,298.4705510000,296.2792360000
2.3520000000,298.6191100000,298.6297910000,298.6076050000,298.4744870000,296.2816160000
2.3529999300,298.6231080000,298.6337890000,298.6116030000,298.4784240000,296.2839970000
2.3540000900,298.6270750000,298.6377870000,298.6156010000,298.4823300000,296.2863770000
2.3550000200,298.6310730000,298.6417850000,298.6195980000,298.4862670000,296.2887570000
2.3559999500,298.6350710000,298.6457820000,298.6235960000,298.4902040000,296.2911380000
2.3570001100,298.6390690000,298.6497800000,298.6275940000,298.4941100000,296.2935180000
2.3580000400,298.6430360000,298.6537780000,298.6315920000,298.4980470000,296.2958980000
2.3589999700,298.6470340000,298.6577760000,298.6355900000,298.5019840000,296.2982790000
2.3599999000,298.6510310000,298.6617740000,298.6395870000,298.5058900000,296.3006590000
2.3610000600,298.6549990000,298.6657710000,298.6435850000,298.5098270000,296.3030400000
2.3619999900,298.6589970000,298.6697690000,298.6475830000,298.5137330000,296.3054200000
2.3629999200,298.6629940000,298.6737670000,298.6515810000,298.5176700000,296.3078000000
2.3640000800,298.6669920000,298.6777650000,298.6555790000,298.5215760000,296.3101810000
2.3650000100,298.6709590000,298.6817630000,298.6595760000,298.5255130000,296.3125610000
2.3659999400,298.6749570000,298.6857600000,298.6635740000,298.5294490000,296.3149110000
2.3670001000,298.6789250000,298.6897580000,298.6675720000,298.5333560000,296.3172910000
2.3680000300,298.6829220000,298.6937560000,298.6715700000,298.5372920000,296.3196720000
2.3689999600,298.6868900000,298.6977540000,298.6755680000,298.5411990000,296.3220520000
2.3699998900,298.6908870000,298.7017520000,298.6795650000,298.5451350000,296.3244320000
2.3710000500,298.6948850000,298.7057500000,298.6835630000,298.5490420000,296.3268130000
2.3719999800,298.6988530000,298.7097470000,298.6875610000,298.5529790000,296.3291930000
2.3729999100,298.7028500000,298.7137450000,298.6915280000,298.5568850000,296.3315730000
2.3740000700,298.7068180000,298.7177430000,298.6955260000,298.5608220000,296.3339230000
2.3750000000,298.7107850000,298.7217410000,298.6995240000,298.5647280000,296.3363040000
2.3759999300,298.7147830000,298.7257080000,298.7035220000,298.5686650000,296.3386840000
2.3770000900,298.7187810000,298.7297060000,298.7075200000,298.5725710000,296.3410640000
2.3780000200,298.7227480000,298.7337040000,298.7114870000,298.5764770000,296.3434450000
2.3789999500,298.7267150000,298.7377010000,298.7154850000,298.5804140000,296.3458250000
2.3800001100,298.7307130000,298.7416990000,298.7194820000,298.5843200000,296.3481750000
2.3810000400,298.7346800000,298.7456670000,298.7234800000,298.5882260000,296.3505550000
2.3819999700,298.7386780000,298.7496640000,298.7274780000,298.5921630000,296.3529360000
2.3829999000,298.7426450000,298.7536620000,298.7314450000,298.5960690000,296.3552860000
2.3840000600,298.7466430000,298.7576600000,298.7354430000,298.5999760000,296.3576660000
2.3849999900,298.7506100000,298.7616270000,298.7394410000,298.6039120000,296.3600460000
2.3859999200,298.7545780000,298.7656250000,298.7434080000,298.6078190000,296.3624270000
