Time [s],Monitor Point: CenterVel (Velocity) [m s^-1],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: r0Vel (Velocity) [m s^-1],Monitor Point: r1Vel (Velocity) [m s^-1],Monitor Point: r2Vel (Velocity) [m s^-1],Monitor Point: r3Vel (Velocity) [m s^-1],Monitor Point: r4Vel (Velocity) [m s^-1]
5.9085001900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9109997700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9134998300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9159998900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9184999500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9210000000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9235000600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9260001200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9285001800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9310002300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9334998100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9359998700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426978
5.9384999300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9409999800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9435000400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9460001000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9485001600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9510002100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9534997900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9559998500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9584999100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9609999700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9635000200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9660000800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9685001400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9710001900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9734997700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9759998300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250426996
5.9784998900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
5.9809999500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
5.9835000000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
5.9860000600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
5.9885001200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
5.9910001800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
5.9935002300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
5.9959998100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
5.9984998700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0009999300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0034999800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0060000400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0085001000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0110001600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0135002100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0159997900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0184998500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0209999100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995610,0.0250427015
6.0234999700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0260000200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0285000800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0310001400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0335001900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0359997700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0384998300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0409998900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0434999500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0460000000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0485000600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0510001200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0535001800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0560002300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0584998100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0609998700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0634999300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427034
6.0659999800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0685000400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0710001000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0735001600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0760002100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0784997900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0809998500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0834999100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0859999700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0885000200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0910000800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0935001400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0960001900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.0984997700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.1009998300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.1034998900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.1059999500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.1085000000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427052
6.1110000600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1135001200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1160001800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1185002300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1209998100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1234998700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1259999300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1284999800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1310000400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1335001000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1360001600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1385002100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1409997900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1434998500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1459999100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1484999700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1510000200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1535000800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1560001400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427071
6.1585001900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1609997700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1634998300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1659998900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1684999500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1710000000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1735000600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1760001200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1785001800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427090
6.1810002300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.1834998100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.1859998700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.1884999300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.1909999800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.1935000400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.1960001000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.1985001600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2010002100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2034997900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2059998500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2084999100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2109999700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2135000200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2160000800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2185001400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2210001900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2234997700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2259998300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427108
6.2284998900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2309999500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2335000000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2360000600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2385001200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2410001800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2435002300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2459998100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2484998700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2509999300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2534999800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2560000400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2585001000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2610001600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2635002100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2659997900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2684998500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2709999100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2734999700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427127
6.2760000200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2785000800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2810001400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2835001900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2859997700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2884998300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2909998900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2934999500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2960000000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.2985000600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3010001200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3035001800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3060002300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3084998100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3109998700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3134999300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3159999800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3185000400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3210001000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3235001600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427146
6.3260002100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3284997900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3309998500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3334999100,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3359999700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3385000200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3410000800,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3435001400,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3460001900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3484997700,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3509998300,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3534998900,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3559999500,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3585000000,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3610000600,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
6.3635001200,0.5013635160,0.5086324810,0.5013635160,0.4631942210,0.2949694100,0.1280995760,0.0250427164
