Time [s],Monitor Point: Mouthpiece1mm0mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm1mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm2mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm3mmTempX0YZ (Temperature) [K],Monitor Point: Mouthpiece1mm4mmTempX0YZ (Temperature) [K]
10.3234997000,325.2297360000,324.5227050000,319.6784060000,311.3641660000,300.1972350000
10.3260002000,325.2341610000,324.5270390000,319.6822200000,311.3668820000,300.1983640000
10.3284998000,325.2385560000,324.5313720000,319.6860050000,311.3695680000,300.1994630000
10.3310003000,325.2429200000,324.5356750000,319.6897580000,311.3722530000,300.2005920000
10.3334999000,325.2472840000,324.5399780000,319.6935120000,311.3749390000,300.2016600000
10.3360004000,325.2516170000,324.5442500000,319.6972350000,311.3775940000,300.2027590000
10.3385000000,325.2559510000,324.5485230000,319.7009580000,311.3802490000,300.2038570000
10.3409996000,325.2602540000,324.5527650000,319.7046810000,311.3829040000,300.2049560000
10.3435001000,325.2645570000,324.5569760000,319.7083740000,311.3855290000,300.2060550000
10.3459997000,325.2688290000,324.5611880000,319.7120360000,311.3881530000,300.2071230000
10.3485003000,325.2730710000,324.5653990000,319.7156980000,311.3907470000,300.2081910000
10.3509998000,325.2773130000,324.5695500000,319.7193600000,311.3933720000,300.2092590000
10.3535004000,325.2815250000,324.5737000000,319.7229920000,311.3959660000,300.2103270000
10.3559999000,325.2857060000,324.5778500000,319.7266240000,311.3985290000,300.2113950000
10.3584995000,325.2898860000,324.5819700000,319.7302250000,311.4011230000,300.2124630000
10.3610001000,325.2940670000,324.5860600000,319.7337950000,311.4036870000,300.2135310000
10.3634996000,325.2981870000,324.5901490000,319.7373660000,311.4062190000,300.2145690000
10.3660002000,325.3023380000,324.5942080000,319.7409360000,311.4087830000,300.2156370000
10.3684998000,325.3064270000,324.5982670000,319.7444760000,311.4112850000,300.2166750000
10.3710003000,325.3105160000,324.6022950000,319.7480160000,311.4138180000,300.2177120000
10.3734999000,325.3146060000,324.6063230000,319.7515260000,311.4163510000,300.2187500000
10.3760004000,325.3186650000,324.6103210000,319.7550050000,311.4188540000,300.2197880000
10.3785000000,325.3226930000,324.6142880000,319.7585140000,311.4213260000,300.2208250000
10.3809996000,325.3267210000,324.6182560000,319.7619630000,311.4237980000,300.2218630000
10.3835001000,325.3307190000,324.6221920000,319.7654420000,311.4262700000,300.2228700000
10.3859997000,325.3346860000,324.6261290000,319.7688600000,311.4287410000,300.2239070000
10.3885002000,325.3386540000,324.6300050000,319.7722780000,311.4312130000,300.2249150000
10.3909998000,325.3425900000,324.6339110000,319.7756960000,311.4336550000,300.2259220000
10.3935003000,325.3465270000,324.6377870000,319.7791140000,311.4360660000,300.2269290000
10.3959999000,325.3504330000,324.6416320000,319.7824710000,311.4384770000,300.2279360000
10.3985004000,325.3543090000,324.6454770000,319.7858280000,311.4408870000,300.2289430000
10.4010000000,325.3581850000,324.6492920000,319.7891850000,311.4432980000,300.2299500000
10.4034996000,325.3620610000,324.6531070000,319.7925110000,311.4456790000,300.2309270000
10.4060001000,325.3658750000,324.6568910000,319.7958370000,311.4480590000,300.2319340000
10.4084997000,325.3696900000,324.6606450000,319.7991640000,311.4504390000,300.2329100000
10.4110003000,325.3735050000,324.6643980000,319.8024290000,311.4527890000,300.2338870000
10.4134998000,325.3772890000,324.6681210000,319.8057250000,311.4551390000,300.2348630000
10.4160004000,325.3810420000,324.6718440000,319.8089900000,311.4574890000,300.2358400000
10.4184999000,325.3847960000,324.6755370000,319.8122250000,311.4598080000,300.2368160000
10.4209995000,325.3885190000,324.6791990000,319.8154600000,311.4621280000,300.2377930000
10.4235001000,325.3922420000,324.6828610000,319.8186650000,311.4644470000,300.2387390000
10.4259996000,325.3959350000,324.6865230000,319.8218690000,311.4667360000,300.2396850000
10.4285002000,325.3995970000,324.6901550000,319.8250730000,311.4690250000,300.2406620000
10.4309998000,325.4032590000,324.6937560000,319.8282170000,311.4713130000,300.2416080000
10.4335003000,325.4068910000,324.6973270000,319.8313900000,311.4735720000,300.2425540000
10.4359999000,325.4105220000,324.7008970000,319.8345340000,311.4758300000,300.2435000000
10.4385004000,325.4141240000,324.7044680000,319.8376460000,311.4780880000,300.2444150000
10.4410000000,325.4176940000,324.7080080000,319.8407590000,311.4803160000,300.2453610000
10.4434996000,325.4212650000,324.7115170000,319.8438720000,311.4825440000,300.2463070000
10.4460001000,325.4248350000,324.7150270000,319.8469540000,311.4847720000,300.2472230000
10.4484997000,325.4283450000,324.7185060000,319.8500060000,311.4869690000,300.2481380000
10.4510002000,325.4318540000,324.7219850000,319.8530580000,311.4891660000,300.2490840000
10.4534998000,325.4353640000,324.7254330000,319.8560790000,311.4913330000,300.2500000000
10.4560003000,325.4388430000,324.7288510000,319.8591310000,311.4935300000,300.2508850000
10.4584999000,325.4422910000,324.7322690000,319.8621220000,311.4956970000,300.2518010000
10.4610004000,325.4457400000,324.7356570000,319.8651120000,311.4978330000,300.2527160000
10.4635000000,325.4491580000,324.7390440000,319.8681030000,311.5000000000,300.2536010000
10.4659996000,325.4525450000,324.7424010000,319.8710630000,311.5021060000,300.2545170000
10.4685001000,325.4559330000,324.7457280000,319.8739930000,311.5042420000,300.2554020000
10.4709997000,325.4593200000,324.7490840000,319.8769530000,311.5063480000,300.2562870000
10.4735003000,325.4626460000,324.7523800000,319.8798520000,311.5084530000,300.2571720000
10.4759998000,325.4660030000,324.7556760000,319.8827510000,311.5105590000,300.2580570000
10.4785004000,325.4692990000,324.7589420000,319.8856510000,311.5126340000,300.2589420000
10.4809999000,325.4725950000,324.7621770000,319.8885190000,311.5147090000,300.2597960000
10.4834995000,325.4758910000,324.7654420000,319.8913570000,311.5167850000,300.2606810000
10.4860001000,325.4791260000,324.7686460000,319.8942260000,311.5188290000,300.2615360000
10.4884996000,325.4823910000,324.7718510000,319.8970640000,311.5208740000,300.2623900000
10.4910002000,325.4855960000,324.7750550000,319.8998720000,311.5229190000,300.2632750000
10.4934998000,325.4888000000,324.7781980000,319.9026490000,311.5249330000,300.2641300000
10.4960003000,325.4920040000,324.7813420000,319.9054260000,311.5269470000,300.2649840000
10.4984999000,325.4951780000,324.7844850000,319.9082030000,311.5289610000,300.2658080000
10.5010004000,325.4983220000,324.7875980000,319.9109800000,311.5309450000,300.2666630000
10.5035000000,325.5014650000,324.7906800000,319.9136960000,311.5329280000,300.2674870000
10.5059996000,325.5045780000,324.7937620000,319.9164430000,311.5348820000,300.2683410000
10.5085001000,325.5076600000,324.7968440000,319.9191280000,311.5368650000,300.2691650000
10.5109997000,325.5107420000,324.7998660000,319.9218440000,311.5387880000,300.2699890000
10.5135002000,325.5138240000,324.8029170000,319.9245000000,311.5407410000,300.2708130000
10.5159998000,325.5168460000,324.8059080000,319.9271850000,311.5426940000,300.2716370000
10.5185003000,325.5198670000,324.8088990000,319.9298400000,311.5445860000,300.2724300000
10.5209999000,325.5228880000,324.8118900000,319.9324650000,311.5465090000,300.2732540000
10.5235004000,325.5258790000,324.8148190000,319.9350890000,311.5484010000,300.2740480000
10.5260000000,325.5288390000,324.8177800000,319.9376830000,311.5502930000,300.2748720000
10.5284996000,325.5317990000,324.8206790000,319.9402770000,311.5521850000,300.2756650000
10.5310001000,325.5347290000,324.8236080000,319.9428410000,311.5540470000,300.2764590000
10.5334997000,325.5376590000,324.8264770000,319.9454040000,311.5559080000,300.2772520000
10.5360003000,325.5405580000,324.8293460000,319.9479680000,311.5577700000,300.2780460000
10.5384998000,325.5434270000,324.8322140000,319.9505000000,311.5596010000,300.2788090000
10.5410004000,325.5462950000,324.8350520000,319.9530030000,311.5614320000,300.2796020000
10.5434999000,325.5491640000,324.8378600000,319.9555050000,311.5632320000,300.2803650000
10.5459995000,325.5519710000,324.8406370000,319.9580080000,311.5650630000,300.2811580000
10.5485001000,325.5548100000,324.8434450000,319.9604800000,311.5668640000,300.2819210000
10.5509996000,325.5575870000,324.8461910000,319.9629210000,311.5686340000,300.2826840000
10.5535002000,325.5603640000,324.8489380000,319.9653630000,311.5704350000,300.2834470000
10.5559998000,325.5631100000,324.8516850000,319.9678040000,311.5721740000,300.2842100000
10.5585003000,325.5658570000,324.8543700000,319.9702150000,311.5739440000,300.2849430000
10.5609999000,325.5685730000,324.8570560000,319.9725950000,311.5756840000,300.2857060000
10.5635004000,325.5712890000,324.8597410000,319.9749760000,311.5774230000,300.2864380000
10.5660000000,325.5739750000,324.8623960000,319.9773560000,311.5791630000,300.2872010000
10.5684996000,325.5766300000,324.8650510000,319.9797060000,311.5808720000,300.2879330000
10.5710001000,325.5792850000,324.8676760000,319.9820560000,311.5825810000,300.2886660000
10.5734997000,325.5819090000,324.8702700000,319.9843750000,311.5842590000,300.2893980000
10.5760002000,325.5845340000,324.8728640000,319.9866940000,311.5859680000,300.2901000000
10.5784998000,325.5871280000,324.8754270000,319.9889830000,311.5876460000,300.2908330000
10.5810003000,325.5897220000,324.8779910000,319.9912410000,311.5892940000,300.2915650000
10.5834999000,325.5922850000,324.8805240000,319.9935000000,311.5909730000,300.2922670000
10.5860004000,325.5948180000,324.8830260000,319.9957580000,311.5926210000,300.2929690000
10.5885000000,325.5973210000,324.8855290000,319.9979860000,311.5942380000,300.2937010000
10.5909996000,325.5998540000,324.8880000000,320.0002140000,311.5958560000,300.2944030000
10.5935001000,325.6023250000,324.8904720000,320.0024110000,311.5975040000,300.2951050000
10.5959997000,325.6047970000,324.8929440000,320.0046080000,311.5990910000,300.2957760000
10.5985003000,325.6072390000,324.8953550000,320.0067750000,311.6006770000,300.2964780000
10.6009998000,325.6096800000,324.8977660000,320.0089420000,311.6022950000,300.2971800000
10.6035004000,325.6120910000,324.9001460000,320.0110780000,311.6038510000,300.2978520000
10.6059999000,325.6145020000,324.9025270000,320.0132140000,311.6054080000,300.2985230000
10.6084995000,325.6168820000,324.9049070000,320.0153500000,311.6069640000,300.2992250000
10.6110001000,325.6192320000,324.9072270000,320.0174260000,311.6085210000,300.2998660000
10.6134996000,325.6215820000,324.9095760000,320.0195310000,311.6100460000,300.3005370000
10.6160002000,325.6239320000,324.9118650000,320.0216060000,311.6115720000,300.3012080000
10.6184998000,325.6262210000,324.9141850000,320.0236510000,311.6130980000,300.3018800000
10.6210003000,325.6285100000,324.9164430000,320.0256960000,311.6145940000,300.3025510000
10.6234999000,325.6307980000,324.9187010000,320.0277400000,311.6160890000,300.3031920000
10.6260004000,325.6330570000,324.9209290000,320.0297550000,311.6175840000,300.3038330000
10.6285000000,325.6353150000,324.9231570000,320.0317380000,311.6190490000,300.3044740000
10.6309996000,325.6375430000,324.9253850000,320.0337220000,311.6205140000,300.3051150000
10.6335001000,325.6397400000,324.9275510000,320.0357060000,311.6219790000,300.3057560000
10.6359997000,325.6419370000,324.9297490000,320.0376590000,311.6234130000,300.3063960000
10.6385002000,325.6441040000,324.9318850000,320.0395810000,311.6248470000,300.3070070000
10.6409998000,325.6462710000,324.9340520000,320.0415340000,311.6262820000,300.3076480000
10.6435003000,325.6484070000,324.9361570000,320.0434270000,311.6276860000,300.3082580000
10.6459999000,325.6505430000,324.9382630000,320.0453490000,311.6290890000,300.3088990000
10.6485004000,325.6526490000,324.9403690000,320.0472110000,311.6304930000,300.3095090000
10.6510000000,325.6547240000,324.9424440000,320.0491030000,311.6318660000,300.3101200000
10.6534996000,325.6567990000,324.9444890000,320.0509640000,311.6332400000,300.3106990000
10.6560001000,325.6588440000,324.9465330000,320.0527950000,311.6346130000,300.3113100000
10.6584997000,325.6608890000,324.9485470000,320.0545960000,311.6359560000,300.3119200000
10.6610003000,325.6629030000,324.9505310000,320.0564270000,311.6372990000,300.3125000000
10.6634998000,325.6648860000,324.9525450000,320.0582280000,311.6386410000,300.3131100000
10.6660004000,325.6668700000,324.9544980000,320.0599980000,311.6399540000,300.3136900000
10.6684999000,325.6688230000,324.9564510000,320.0617680000,311.6412660000,300.3142700000
10.6709995000,325.6707760000,324.9583740000,320.0635070000,311.6425780000,300.3148500000
10.6735001000,325.6726990000,324.9602970000,320.0652470000,311.6438600000,300.3154300000
10.6759996000,325.6746220000,324.9621890000,320.0669860000,311.6451720000,300.3159790000
10.6785002000,325.6765140000,324.9640810000,320.0686950000,311.6464230000,300.3165590000
10.6809998000,325.6783750000,324.9659420000,320.0704040000,311.6477050000,300.3171080000
10.6835003000,325.6802370000,324.9678040000,320.0720830000,311.6489560000,300.3176570000
10.6859999000,325.6820980000,324.9696350000,320.0737300000,311.6501770000,300.3182370000
10.6885004000,325.6838990000,324.9714360000,320.0753780000,311.6514280000,300.3187870000
10.6910000000,325.6856990000,324.9732360000,320.0770260000,311.6526490000,300.3193360000
10.6934996000,325.6875000000,324.9750060000,320.0786440000,311.6538700000,300.3198850000
10.6960001000,325.6892700000,324.9767460000,320.0802610000,311.6550600000,300.3204040000
10.6984997000,325.6910100000,324.9784850000,320.0818480000,311.6562500000,300.3209530000
10.7010002000,325.6927490000,324.9802250000,320.0834050000,311.6574400000,300.3214720000
10.7034998000,325.6944580000,324.9819340000,320.0849910000,311.6586000000,300.3219910000
10.7060003000,325.6961360000,324.9836120000,320.0865170000,311.6597900000,300.3225400000
10.7084999000,325.6978150000,324.9852910000,320.0880430000,311.6609190000,300.3230590000
10.7110004000,325.6994930000,324.9869380000,320.0895690000,311.6620790000,300.3235470000
10.7135000000,325.7011410000,324.9885860000,320.0910640000,311.6632080000,300.3240660000
10.7159996000,325.7027590000,324.9902040000,320.0925600000,311.6643070000,300.3245850000
10.7185001000,325.7043460000,324.9917910000,320.0940550000,311.6654360000,300.3251040000
10.7209997000,325.7059630000,324.9933780000,320.0954900000,311.6665340000,300.3255920000
10.7235003000,325.7075200000,324.9949650000,320.0969540000,311.6676330000,300.3260800000
10.7259998000,325.7090760000,324.9965210000,320.0983580000,311.6687010000,300.3265690000
10.7285004000,325.7106020000,324.9980470000,320.0997920000,311.6697690000,300.3270570000
10.7309999000,325.7121280000,324.9995730000,320.1011660000,311.6708370000,300.3275450000
10.7334995000,325.7136230000,325.0010680000,320.1025700000,311.6719060000,300.3280330000
10.7360001000,325.7151180000,325.0025330000,320.1039430000,311.6729430000,300.3285220000
10.7384996000,325.7165830000,325.0039980000,320.1052860000,311.6739810000,300.3289790000
10.7410002000,325.7180180000,325.0054630000,320.1066280000,311.6749880000,300.3294370000
10.7434998000,325.7194820000,325.0068970000,320.1079710000,311.6759950000,300.3299260000
10.7460003000,325.7208860000,325.0083010000,320.1092830000,311.6770020000,300.3303830000
10.7484999000,325.7222900000,325.0097050000,320.1105650000,311.6780090000,300.3308410000
10.7510004000,325.7236630000,325.0110780000,320.1118470000,311.6789860000,300.3312990000
10.7535000000,325.7250060000,325.0124510000,320.1131290000,311.6799620000,300.3317260000
10.7559996000,325.7263490000,325.0137940000,320.1143800000,311.6809080000,300.3321840000
10.7585001000,325.7276920000,325.0151060000,320.1156310000,311.6818540000,300.3326420000
